,YEAR,MONTH,DAY,STID,TMIN (F)
3726,2012,9,12,NRMN,67.48
3727,2012,9,13,NRMN,58.57
3728,2012,9,14,NRMN,56.5
3729,2012,9,15,NRMN,57.47
3730,2012,9,16,NRMN,58.08
3731,2012,9,17,NRMN,59.95
3732,2012,9,18,NRMN,54.77
3733,2012,9,19,NRMN,55.74
3734,2012,9,20,NRMN,61.74
3735,2012,9,21,NRMN,68.18
3736,2012,9,22,NRMN,60.73
3737,2012,9,23,NRMN,58.39
3738,2012,9,24,NRMN,64.22
3739,2012,9,25,NRMN,65.98
3740,2012,9,26,NRMN,66.09
3741,2012,9,27,NRMN,62.2
3742,2012,9,28,NRMN,62.78
3743,2012,9,29,NRMN,65.68
3744,2012,9,30,NRMN,56.62
3745,2012,10,1,NRMN,52.84
3746,2012,10,2,NRMN,53.28
3747,2012,10,3,NRMN,49.03
3748,2012,10,4,NRMN,58.82
3749,2012,10,5,NRMN,45.83
3750,2012,10,6,NRMN,39.03
3751,2012,10,7,NRMN,35.93
3752,2012,10,8,NRMN,32.56
3753,2012,10,9,NRMN,47.35
3754,2012,10,10,NRMN,51.67
3755,2012,10,11,NRMN,60.1
3756,2012,10,12,NRMN,66.87
3757,2012,10,13,NRMN,60.53
3758,2012,10,14,NRMN,51.84
3759,2012,10,15,NRMN,47.61
3760,2012,10,16,NRMN,57.15
3761,2012,10,17,NRMN,49.28
3762,2012,10,18,NRMN,42.28
3763,2012,10,19,NRMN,44.05
3764,2012,10,20,NRMN,46.87
3765,2012,10,21,NRMN,67.55
3766,2012,10,22,NRMN,66.88
3767,2012,10,23,NRMN,68.22
3768,2012,10,24,NRMN,65.8
3769,2012,10,25,NRMN,43.75
3770,2012,10,26,NRMN,34.92
3771,2012,10,27,NRMN,28.69
3772,2012,10,28,NRMN,27.55
3773,2012,10,29,NRMN,31.47
3774,2012,10,30,NRMN,40.53
3775,2012,10,31,NRMN,43.44
3776,2012,11,1,NRMN,45.16
3777,2012,11,2,NRMN,51.39
3778,2012,11,3,NRMN,45.53
3779,2012,11,4,NRMN,38.46
3780,2012,11,5,NRMN,38.94
3781,2012,11,6,NRMN,35.01
3782,2012,11,7,NRMN,37.05
3783,2012,11,8,NRMN,52.38
3784,2012,11,9,NRMN,60.93
3785,2012,11,10,NRMN,61.99
3786,2012,11,11,NRMN,32.53
3787,2012,11,12,NRMN,25.43
3788,2012,11,13,NRMN,27.64
3789,2012,11,14,NRMN,35.2
3790,2012,11,15,NRMN,36.98
3791,2012,11,16,NRMN,33.01
3792,2012,11,17,NRMN,38.49
3793,2012,11,18,NRMN,48.02
3794,2012,11,19,NRMN,52.88
3795,2012,11,20,NRMN,41.26
3796,2012,11,21,NRMN,39.89
3797,2012,11,22,NRMN,59.09
3798,2012,11,23,NRMN,31.92
3799,2012,11,24,NRMN,26.25
3800,2012,11,25,NRMN,41.6
3801,2012,11,26,NRMN,36.56
3802,2012,11,27,NRMN,26.96
3803,2012,11,28,NRMN,28.75
3804,2012,11,29,NRMN,44.35
3805,2012,11,30,NRMN,47.55
3806,2012,12,1,NRMN,53.31
3807,2012,12,2,NRMN,37.46
3808,2012,12,3,NRMN,55.27
3809,2012,12,4,NRMN,41.35
3810,2012,12,5,NRMN,30.49
3811,2012,12,6,NRMN,45.99
3812,2012,12,7,NRMN,42.51
3813,2012,12,8,NRMN,42.74
3814,2012,12,9,NRMN,29.13
3815,2012,12,10,NRMN,20.21
3816,2012,12,11,NRMN,18.18
3817,2012,12,12,NRMN,24.38
3818,2012,12,13,NRMN,35.66
3819,2012,12,14,NRMN,46.53
3820,2012,12,15,NRMN,46.58
3821,2012,12,16,NRMN,36.82
3822,2012,12,17,NRMN,30.79
3823,2012,12,18,NRMN,36.0
3824,2012,12,19,NRMN,37.76
3825,2012,12,20,NRMN,26.13
3826,2012,12,21,NRMN,21.2
3827,2012,12,22,NRMN,37.15
3828,2012,12,23,NRMN,29.59
3829,2012,12,24,NRMN,22.21
3830,2012,12,25,NRMN,19.45
3831,2012,12,26,NRMN,12.92
3832,2012,12,27,NRMN,22.82
3833,2012,12,28,NRMN,19.17
3834,2012,12,29,NRMN,15.04
3835,2012,12,30,NRMN,23.74
3836,2012,12,31,NRMN,33.88
3837,2013,1,1,NRMN,27.57
3838,2013,1,2,NRMN,27.37
3839,2013,1,3,NRMN,23.11
3840,2013,1,4,NRMN,21.61
3841,2013,1,5,NRMN,30.64
3842,2013,1,6,NRMN,24.56
3843,2013,1,7,NRMN,20.42
3844,2013,1,8,NRMN,34.7
3845,2013,1,9,NRMN,45.94
3846,2013,1,10,NRMN,47.32
3847,2013,1,11,NRMN,45.48
3848,2013,1,12,NRMN,26.36
3849,2013,1,13,NRMN,18.7
3850,2013,1,14,NRMN,18.67
3851,2013,1,15,NRMN,19.8
3852,2013,1,16,NRMN,16.83
3853,2013,1,17,NRMN,29.03
3854,2013,1,18,NRMN,26.4
3855,2013,1,19,NRMN,35.63
3856,2013,1,20,NRMN,28.49
3857,2013,1,21,NRMN,22.93
3858,2013,1,22,NRMN,23.27
3859,2013,1,23,NRMN,28.39
3860,2013,1,24,NRMN,30.64
3861,2013,1,25,NRMN,25.95
3862,2013,1,26,NRMN,26.93
3863,2013,1,27,NRMN,43.17
3864,2013,1,28,NRMN,61.09
3865,2013,1,29,NRMN,40.18
3866,2013,1,30,NRMN,28.17
3867,2013,1,31,NRMN,24.98
3868,2013,2,1,NRMN,18.6
3869,2013,2,2,NRMN,25.96
3870,2013,2,3,NRMN,29.28
3871,2013,2,4,NRMN,37.31
3872,2013,2,5,NRMN,30.56
3873,2013,2,6,NRMN,44.04
3874,2013,2,7,NRMN,43.6
3875,2013,2,8,NRMN,29.15
3876,2013,2,9,NRMN,37.79
3877,2013,2,10,NRMN,39.5
3878,2013,2,11,NRMN,33.27
3879,2013,2,12,NRMN,32.33
3880,2013,2,13,NRMN,31.69
3881,2013,2,14,NRMN,28.82
3882,2013,2,15,NRMN,28.55
3883,2013,2,16,NRMN,24.03
3884,2013,2,17,NRMN,35.55
3885,2013,2,18,NRMN,35.16
3886,2013,2,19,NRMN,27.02
3887,2013,2,20,NRMN,32.35
3888,2013,2,21,NRMN,23.96
3889,2013,2,22,NRMN,20.25
3890,2013,2,23,NRMN,21.34
3891,2013,2,24,NRMN,29.6
3892,2013,2,25,NRMN,33.05
3893,2013,2,26,NRMN,30.63
3894,2013,2,27,NRMN,27.08
3895,2013,2,28,NRMN,25.91
3896,2013,3,1,NRMN,24.0
3897,2013,3,2,NRMN,22.04
3898,2013,3,3,NRMN,34.67
3899,2013,3,4,NRMN,43.9
3900,2013,3,5,NRMN,30.94
3901,2013,3,6,NRMN,23.51
3902,2013,3,7,NRMN,38.0
3903,2013,3,8,NRMN,52.18
3904,2013,3,9,NRMN,49.82
3905,2013,3,10,NRMN,35.28
3906,2013,3,11,NRMN,25.2
3907,2013,3,12,NRMN,31.33
3908,2013,3,13,NRMN,30.49
3909,2013,3,14,NRMN,44.0
3910,2013,3,15,NRMN,52.56
3911,2013,3,16,NRMN,49.28
3912,2013,3,17,NRMN,38.11
3913,2013,3,18,NRMN,38.58
3914,2013,3,19,NRMN,34.01
3915,2013,3,20,NRMN,32.71
3916,2013,3,21,NRMN,42.6
3917,2013,3,22,NRMN,37.55
3918,2013,3,23,NRMN,35.8
3919,2013,3,24,NRMN,28.79
3920,2013,3,25,NRMN,27.08
3921,2013,3,26,NRMN,20.1
3922,2013,3,27,NRMN,37.6
3923,2013,3,28,NRMN,48.4
3924,2013,3,29,NRMN,55.9
3925,2013,3,30,NRMN,53.62
3926,2013,3,31,NRMN,47.7
3927,2013,4,1,NRMN,42.55
3928,2013,4,2,NRMN,38.02
3929,2013,4,3,NRMN,36.06
3930,2013,4,4,NRMN,35.39
3931,2013,4,5,NRMN,33.59
3932,2013,4,6,NRMN,54.01
3933,2013,4,7,NRMN,54.99
3934,2013,4,8,NRMN,62.47
3935,2013,4,9,NRMN,37.16
3936,2013,4,10,NRMN,31.75
3937,2013,4,11,NRMN,28.77
3938,2013,4,12,NRMN,38.66
3939,2013,4,13,NRMN,47.05
3940,2013,4,14,NRMN,56.35
3941,2013,4,15,NRMN,56.71
3942,2013,4,16,NRMN,50.41
3943,2013,4,17,NRMN,47.34
3944,2013,4,18,NRMN,34.35
3945,2013,4,19,NRMN,30.65
3946,2013,4,20,NRMN,44.15
3947,2013,4,21,NRMN,52.29
3948,2013,4,22,NRMN,51.49
3949,2013,4,23,NRMN,34.7
3950,2013,4,24,NRMN,29.69
3951,2013,4,25,NRMN,36.25
3952,2013,4,26,NRMN,54.32
3953,2013,4,27,NRMN,50.85
3954,2013,4,28,NRMN,45.87
3955,2013,4,29,NRMN,62.13
3956,2013,4,30,NRMN,61.88
3957,2013,5,1,NRMN,44.2
3958,2013,5,2,NRMN,35.62
3959,2013,5,3,NRMN,32.16
3960,2013,5,4,NRMN,36.96
3961,2013,5,5,NRMN,45.09
3962,2013,5,6,NRMN,43.55
3963,2013,5,7,NRMN,54.81
3964,2013,5,8,NRMN,59.94
3965,2013,5,9,NRMN,57.6
3966,2013,5,10,NRMN,57.65
3967,2013,5,11,NRMN,50.45
3968,2013,5,12,NRMN,44.24
3969,2013,5,13,NRMN,56.84
3970,2013,5,14,NRMN,65.57
3971,2013,5,15,NRMN,60.26
3972,2013,5,16,NRMN,60.04
3973,2013,5,17,NRMN,61.93
3974,2013,5,18,NRMN,64.78
3975,2013,5,19,NRMN,66.81
3976,2013,5,20,NRMN,66.33
3977,2013,5,21,NRMN,55.71
3978,2013,5,22,NRMN,54.73
3979,2013,5,23,NRMN,58.89
3980,2013,5,24,NRMN,60.08
3981,2013,5,25,NRMN,63.0
3982,2013,5,26,NRMN,67.59
3983,2013,5,27,NRMN,71.06
3984,2013,5,28,NRMN,72.14
3985,2013,5,29,NRMN,64.38
3986,2013,5,30,NRMN,69.15
3987,2013,5,31,NRMN,62.31
3988,2013,6,1,NRMN,61.79
3989,2013,6,2,NRMN,56.05
3990,2013,6,3,NRMN,56.12
3991,2013,6,4,NRMN,65.14
3992,2013,6,5,NRMN,64.47
3993,2013,6,6,NRMN,60.73
3994,2013,6,7,NRMN,55.99
3995,2013,6,8,NRMN,63.23
3996,2013,6,9,NRMN,62.31
3997,2013,6,10,NRMN,69.58
3998,2013,6,11,NRMN,71.55
3999,2013,6,12,NRMN,75.13
4000,2013,6,13,NRMN,73.54
4001,2013,6,14,NRMN,75.11
4002,2013,6,15,NRMN,70.5
4003,2013,6,16,NRMN,71.82
4004,2013,6,17,NRMN,65.21
4005,2013,6,18,NRMN,66.74
4006,2013,6,19,NRMN,67.91
4007,2013,6,20,NRMN,73.53
4008,2013,6,21,NRMN,74.93
4009,2013,6,22,NRMN,74.3
4010,2013,6,23,NRMN,75.97
4011,2013,6,24,NRMN,75.02
4012,2013,6,25,NRMN,76.57
4013,2013,6,26,NRMN,76.32
4014,2013,6,27,NRMN,76.15
4015,2013,6,28,NRMN,73.87
4016,2013,6,29,NRMN,69.76
4017,2013,6,30,NRMN,64.74
4018,2013,7,1,NRMN,61.39
4019,2013,7,2,NRMN,56.44
4020,2013,7,3,NRMN,58.14
4021,2013,7,4,NRMN,69.71
4022,2013,7,5,NRMN,69.93
4023,2013,7,6,NRMN,72.75
4024,2013,7,7,NRMN,73.94
4025,2013,7,8,NRMN,74.25
4026,2013,7,9,NRMN,76.32
4027,2013,7,10,NRMN,78.15
4028,2013,7,11,NRMN,76.68
4029,2013,7,12,NRMN,74.16
4030,2013,7,13,NRMN,75.81
4031,2013,7,14,NRMN,63.39
4032,2013,7,15,NRMN,63.79
4033,2013,7,16,NRMN,68.63
4034,2013,7,17,NRMN,69.17
4035,2013,7,18,NRMN,70.47
4036,2013,7,19,NRMN,71.38
4037,2013,7,20,NRMN,71.8
4038,2013,7,21,NRMN,73.76
4039,2013,7,22,NRMN,76.48
4040,2013,7,23,NRMN,78.13
4041,2013,7,24,NRMN,66.7
4042,2013,7,25,NRMN,71.17
4043,2013,7,26,NRMN,69.96
4044,2013,7,27,NRMN,65.77
4045,2013,7,28,NRMN,68.11
4046,2013,7,29,NRMN,73.11
4047,2013,7,30,NRMN,70.27
4048,2013,7,31,NRMN,75.0
4049,2013,8,1,NRMN,71.24
4050,2013,8,2,NRMN,76.71
4051,2013,8,3,NRMN,75.2
4052,2013,8,4,NRMN,77.22
4053,2013,8,5,NRMN,76.59
4054,2013,8,6,NRMN,77.29
4055,2013,8,7,NRMN,73.71
4056,2013,8,8,NRMN,69.96
4057,2013,8,9,NRMN,69.91
4058,2013,8,10,NRMN,67.1
4059,2013,8,11,NRMN,67.03
4060,2013,8,12,NRMN,74.86
4061,2013,8,13,NRMN,69.15
4062,2013,8,14,NRMN,67.69
4063,2013,8,15,NRMN,64.78
4064,2013,8,16,NRMN,62.87
4065,2013,8,17,NRMN,63.34
4066,2013,8,18,NRMN,63.61
4067,2013,8,19,NRMN,66.65
4068,2013,8,20,NRMN,68.05
4069,2013,8,21,NRMN,69.64
4070,2013,8,22,NRMN,69.31
4071,2013,8,23,NRMN,74.52
4072,2013,8,24,NRMN,73.83
4073,2013,8,25,NRMN,73.92
4074,2013,8,26,NRMN,73.94
4075,2013,8,27,NRMN,69.46
4076,2013,8,28,NRMN,71.55
4077,2013,8,29,NRMN,72.88
4078,2013,8,30,NRMN,74.91
4079,2013,8,31,NRMN,73.78
4080,2013,9,1,NRMN,71.26
4081,2013,9,2,NRMN,69.64
4082,2013,9,3,NRMN,60.37
4083,2013,9,4,NRMN,61.92
4084,2013,9,5,NRMN,68.86
4085,2013,9,6,NRMN,70.61
4086,2013,9,7,NRMN,74.3
4087,2013,9,8,NRMN,69.98
4088,2013,9,9,NRMN,70.66
4089,2013,9,10,NRMN,72.09
4090,2013,9,11,NRMN,69.04
4091,2013,9,12,NRMN,69.82
4092,2013,9,13,NRMN,69.91
4093,2013,9,14,NRMN,65.21
4094,2013,9,15,NRMN,68.9
4095,2013,9,16,NRMN,72.1
4096,2013,9,17,NRMN,69.96
4097,2013,9,18,NRMN,72.59
4098,2013,9,19,NRMN,71.02
4099,2013,9,20,NRMN,55.24
4100,2013,9,21,NRMN,52.36
4101,2013,9,22,NRMN,48.7
4102,2013,9,23,NRMN,54.41
4103,2013,9,24,NRMN,56.88
4104,2013,9,25,NRMN,51.96
4105,2013,9,26,NRMN,65.57
4106,2013,9,27,NRMN,66.31
4107,2013,9,28,NRMN,52.11
4108,2013,9,29,NRMN,46.87
4109,2013,9,30,NRMN,48.45
4110,2013,10,1,NRMN,58.14
4111,2013,10,2,NRMN,69.33
4112,2013,10,3,NRMN,70.3
4113,2013,10,4,NRMN,64.36
4114,2013,10,5,NRMN,48.92
4115,2013,10,6,NRMN,43.14
4116,2013,10,7,NRMN,43.15
4117,2013,10,8,NRMN,47.37
4118,2013,10,9,NRMN,55.18
4119,2013,10,10,NRMN,59.16
4120,2013,10,11,NRMN,64.47
4121,2013,10,12,NRMN,55.96
4122,2013,10,13,NRMN,61.38
4123,2013,10,14,NRMN,63.3
4124,2013,10,15,NRMN,52.0
4125,2013,10,16,NRMN,41.09
4126,2013,10,17,NRMN,38.09
4127,2013,10,18,NRMN,35.8
4128,2013,10,19,NRMN,32.53
4129,2013,10,20,NRMN,41.04
4130,2013,10,21,NRMN,40.25
4131,2013,10,22,NRMN,39.8
4132,2013,10,23,NRMN,42.06
4133,2013,10,24,NRMN,43.1
4134,2013,10,25,NRMN,38.4
4135,2013,10,26,NRMN,49.23
4136,2013,10,27,NRMN,39.76
4137,2013,10,28,NRMN,54.61
4138,2013,10,29,NRMN,65.84
4139,2013,10,30,NRMN,64.35
4140,2013,10,31,NRMN,45.08
4141,2013,11,1,NRMN,40.29
4142,2013,11,2,NRMN,39.48
4143,2013,11,3,NRMN,42.96
4144,2013,11,4,NRMN,50.94
4145,2013,11,5,NRMN,47.12
4146,2013,11,6,NRMN,34.89
4147,2013,11,7,NRMN,33.04
4148,2013,11,8,NRMN,42.8
4149,2013,11,9,NRMN,45.98
4150,2013,11,10,NRMN,51.12
4151,2013,11,11,NRMN,42.56
4152,2013,11,12,NRMN,24.84
4153,2013,11,13,NRMN,19.55
4154,2013,11,14,NRMN,32.65
4155,2013,11,15,NRMN,43.3
4156,2013,11,16,NRMN,57.56
4157,2013,11,17,NRMN,51.22
4158,2013,11,18,NRMN,40.15
4159,2013,11,19,NRMN,50.72
4160,2013,11,20,NRMN,50.86
4161,2013,11,21,NRMN,30.22
4162,2013,11,22,NRMN,27.57
4163,2013,11,23,NRMN,29.47
4164,2013,11,24,NRMN,24.1
4165,2013,11,25,NRMN,26.62
4166,2013,11,26,NRMN,28.24
4167,2013,11,27,NRMN,18.86
4168,2013,11,28,NRMN,29.39
4169,2013,11,29,NRMN,29.84
4170,2013,11,30,NRMN,38.94
4171,2013,12,1,NRMN,38.46
4172,2013,12,2,NRMN,38.1
4173,2013,12,3,NRMN,42.06
4174,2013,12,4,NRMN,29.38
4175,2013,12,5,NRMN,18.96
4176,2013,12,6,NRMN,12.87
4177,2013,12,7,NRMN,7.54
4178,2013,12,8,NRMN,17.49
4179,2013,12,9,NRMN,12.63
4180,2013,12,10,NRMN,7.54
4181,2013,12,11,NRMN,16.12
4182,2013,12,12,NRMN,14.94
4183,2013,12,13,NRMN,36.8
4184,2013,12,14,NRMN,26.8
4185,2013,12,15,NRMN,23.32
4186,2013,12,16,NRMN,32.53
4187,2013,12,17,NRMN,30.26
4188,2013,12,18,NRMN,32.53
4189,2013,12,19,NRMN,51.76
4190,2013,12,20,NRMN,27.5
4191,2013,12,21,NRMN,29.31
4192,2013,12,22,NRMN,17.42
4193,2013,12,23,NRMN,16.3
4194,2013,12,24,NRMN,22.7
4195,2013,12,25,NRMN,26.17
4196,2013,12,26,NRMN,20.65
4197,2013,12,27,NRMN,27.26
4198,2013,12,28,NRMN,34.37
4199,2013,12,29,NRMN,19.65
4200,2013,12,30,NRMN,13.68
4201,2013,12,31,NRMN,20.63
4202,2014,1,1,NRMN,19.66
4203,2014,1,2,NRMN,14.97
4204,2014,1,3,NRMN,23.19
4205,2014,1,4,NRMN,26.46
4206,2014,1,5,NRMN,10.63
4207,2014,1,6,NRMN,4.21
4208,2014,1,7,NRMN,20.86
4209,2014,1,8,NRMN,30.61
4210,2014,1,9,NRMN,31.49
4211,2014,1,10,NRMN,35.89
4212,2014,1,11,NRMN,30.62
4213,2014,1,12,NRMN,42.49
4214,2014,1,13,NRMN,40.3
4215,2014,1,14,NRMN,27.73
4216,2014,1,15,NRMN,23.4
4217,2014,1,16,NRMN,35.47
4218,2014,1,17,NRMN,25.02
4219,2014,1,18,NRMN,36.53
4220,2014,1,19,NRMN,25.09
4221,2014,1,20,NRMN,29.8
4222,2014,1,21,NRMN,21.18
4223,2014,1,22,NRMN,21.64
4224,2014,1,23,NRMN,9.63
4225,2014,1,24,NRMN,7.3
4226,2014,1,25,NRMN,32.95
4227,2014,1,26,NRMN,31.1
4228,2014,1,27,NRMN,17.85
4229,2014,1,28,NRMN,13.23
4230,2014,1,29,NRMN,14.9
4231,2014,1,30,NRMN,31.17
4232,2014,1,31,NRMN,30.22
4233,2014,2,1,NRMN,27.26
4234,2014,2,2,NRMN,16.02
4235,2014,2,3,NRMN,13.21
4236,2014,2,4,NRMN,25.24
4237,2014,2,5,NRMN,9.86
4238,2014,2,6,NRMN,7.9
4239,2014,2,7,NRMN,14.92
4240,2014,2,8,NRMN,25.51
4241,2014,2,9,NRMN,25.4
4242,2014,2,10,NRMN,18.42
4243,2014,2,11,NRMN,17.2
4244,2014,2,12,NRMN,20.19
4245,2014,2,13,NRMN,21.0
4246,2014,2,14,NRMN,31.83
4247,2014,2,15,NRMN,28.43
4248,2014,2,16,NRMN,35.68
4249,2014,2,17,NRMN,36.78
4250,2014,2,18,NRMN,36.81
4251,2014,2,19,NRMN,47.35
4252,2014,2,20,NRMN,34.15
4253,2014,2,21,NRMN,25.38
4254,2014,2,22,NRMN,42.58
4255,2014,2,23,NRMN,36.47
4256,2014,2,24,NRMN,28.38
4257,2014,2,25,NRMN,28.32
4258,2014,2,26,NRMN,16.48
4259,2014,2,27,NRMN,21.18
4260,2014,2,28,NRMN,40.42
4261,2014,3,1,NRMN,22.04
4262,2014,3,2,NRMN,9.07
4263,2014,3,3,NRMN,4.95
4264,2014,3,4,NRMN,16.52
4265,2014,3,5,NRMN,30.34
4266,2014,3,6,NRMN,32.92
4267,2014,3,7,NRMN,37.25
4268,2014,3,8,NRMN,31.63
4269,2014,3,9,NRMN,29.29
4270,2014,3,10,NRMN,35.65
4271,2014,3,11,NRMN,45.27
4272,2014,3,12,NRMN,36.39
4273,2014,3,13,NRMN,33.55
4274,2014,3,14,NRMN,49.21
4275,2014,3,15,NRMN,51.28
4276,2014,3,16,NRMN,31.48
4277,2014,3,17,NRMN,24.64
4278,2014,3,18,NRMN,42.94
4279,2014,3,19,NRMN,35.81
4280,2014,3,20,NRMN,33.01
4281,2014,3,21,NRMN,52.07
4282,2014,3,22,NRMN,42.31
4283,2014,3,23,NRMN,31.44
4284,2014,3,24,NRMN,28.41
4285,2014,3,25,NRMN,28.75
4286,2014,3,26,NRMN,39.9
4287,2014,3,27,NRMN,55.13
4288,2014,3,28,NRMN,41.4
4289,2014,3,29,NRMN,32.4
4290,2014,3,30,NRMN,48.65
4291,2014,3,31,NRMN,55.36
4292,2014,4,1,NRMN,50.77
4293,2014,4,2,NRMN,65.43
4294,2014,4,3,NRMN,43.1
4295,2014,4,4,NRMN,37.91
4296,2014,4,5,NRMN,40.76
4297,2014,4,6,NRMN,44.41
4298,2014,4,7,NRMN,43.33
4299,2014,4,8,NRMN,43.55
4300,2014,4,9,NRMN,48.59
4301,2014,4,10,NRMN,59.22
4302,2014,4,11,NRMN,52.65
4303,2014,4,12,NRMN,62.51
4304,2014,4,13,NRMN,41.05
4305,2014,4,14,NRMN,33.29
4306,2014,4,15,NRMN,29.04
4307,2014,4,16,NRMN,44.8
4308,2014,4,17,NRMN,45.19
4309,2014,4,18,NRMN,39.19
4310,2014,4,19,NRMN,51.69
4311,2014,4,20,NRMN,57.4
4312,2014,4,21,NRMN,53.35
4313,2014,4,22,NRMN,50.88
4314,2014,4,23,NRMN,56.5
4315,2014,4,24,NRMN,52.59
4316,2014,4,25,NRMN,48.04
4317,2014,4,26,NRMN,61.61
4318,2014,4,27,NRMN,64.74
4319,2014,4,28,NRMN,50.74
4320,2014,4,29,NRMN,49.51
4321,2014,4,30,NRMN,40.94
4322,2014,5,1,NRMN,36.38
4323,2014,5,2,NRMN,41.23
4324,2014,5,3,NRMN,48.2
4325,2014,5,4,NRMN,59.72
4326,2014,5,5,NRMN,63.79
4327,2014,5,6,NRMN,66.33
4328,2014,5,7,NRMN,66.81
4329,2014,5,8,NRMN,63.3
4330,2014,5,9,NRMN,55.02
4331,2014,5,10,NRMN,60.01
4332,2014,5,11,NRMN,70.68
4333,2014,5,12,NRMN,53.04
4334,2014,5,13,NRMN,47.03
4335,2014,5,14,NRMN,45.4
4336,2014,5,15,NRMN,43.04
4337,2014,5,16,NRMN,42.02
4338,2014,5,17,NRMN,50.95
4339,2014,5,18,NRMN,53.2
4340,2014,5,19,NRMN,64.15
4341,2014,5,20,NRMN,66.88
4342,2014,5,21,NRMN,68.65
4343,2014,5,22,NRMN,66.74
4344,2014,5,23,NRMN,65.53
4345,2014,5,24,NRMN,64.22
4346,2014,5,25,NRMN,67.51
4347,2014,5,26,NRMN,66.61
4348,2014,5,27,NRMN,64.26
4349,2014,5,28,NRMN,62.04
4350,2014,5,29,NRMN,60.91
4351,2014,5,30,NRMN,65.59
4352,2014,5,31,NRMN,66.34
4353,2014,6,1,NRMN,68.36
4354,2014,6,2,NRMN,65.75
4355,2014,6,3,NRMN,71.87
4356,2014,6,4,NRMN,72.45
4357,2014,6,5,NRMN,73.47
4358,2014,6,6,NRMN,66.24
4359,2014,6,7,NRMN,64.9
4360,2014,6,8,NRMN,66.09
4361,2014,6,9,NRMN,61.52
4362,2014,6,10,NRMN,61.57
4363,2014,6,11,NRMN,58.39
4364,2014,6,12,NRMN,65.01
4365,2014,6,13,NRMN,60.76
4366,2014,6,14,NRMN,70.65
4367,2014,6,15,NRMN,75.02
4368,2014,6,16,NRMN,73.8
4369,2014,6,17,NRMN,74.64
4370,2014,6,18,NRMN,74.57
4371,2014,6,19,NRMN,67.33
4372,2014,6,20,NRMN,68.14
4373,2014,6,21,NRMN,72.55
4374,2014,6,22,NRMN,70.97
4375,2014,6,23,NRMN,65.37
4376,2014,6,24,NRMN,64.87
4377,2014,6,25,NRMN,66.56
4378,2014,6,26,NRMN,71.33
4379,2014,6,27,NRMN,71.29
4380,2014,6,28,NRMN,70.79
4381,2014,6,29,NRMN,75.58
4382,2014,6,30,NRMN,76.17
4383,2014,7,1,NRMN,70.95
4384,2014,7,2,NRMN,69.15
4385,2014,7,3,NRMN,62.67
4386,2014,7,4,NRMN,64.49
4387,2014,7,5,NRMN,71.35
4388,2014,7,6,NRMN,73.22
4389,2014,7,7,NRMN,74.17
4390,2014,7,8,NRMN,75.33
4391,2014,7,9,NRMN,66.9
4392,2014,7,10,NRMN,73.67
4393,2014,7,11,NRMN,73.47
4394,2014,7,12,NRMN,71.82
4395,2014,7,13,NRMN,70.93
4396,2014,7,14,NRMN,73.71
4397,2014,7,15,NRMN,62.8
4398,2014,7,16,NRMN,61.65
4399,2014,7,17,NRMN,60.75
4400,2014,7,18,NRMN,61.99
4401,2014,7,19,NRMN,63.79
4402,2014,7,20,NRMN,63.77
4403,2014,7,21,NRMN,70.27
4404,2014,7,22,NRMN,74.46
4405,2014,7,23,NRMN,73.78
4406,2014,7,24,NRMN,70.41
4407,2014,7,25,NRMN,71.55
4408,2014,7,26,NRMN,74.88
4409,2014,7,27,NRMN,73.38
4410,2014,7,28,NRMN,68.23
4411,2014,7,29,NRMN,70.11
4412,2014,7,30,NRMN,67.15
4413,2014,7,31,NRMN,66.06
4414,2014,8,1,NRMN,63.1
4415,2014,8,2,NRMN,64.42
4416,2014,8,3,NRMN,64.31
4417,2014,8,4,NRMN,65.37
4418,2014,8,5,NRMN,66.88
4419,2014,8,6,NRMN,73.56
4420,2014,8,7,NRMN,74.84
4421,2014,8,8,NRMN,72.34
4422,2014,8,9,NRMN,73.92
4423,2014,8,10,NRMN,70.66
4424,2014,8,11,NRMN,68.4
4425,2014,8,12,NRMN,63.81
4426,2014,8,13,NRMN,63.77
4427,2014,8,14,NRMN,68.04
4428,2014,8,15,NRMN,70.56
4429,2014,8,16,NRMN,76.32
4430,2014,8,17,NRMN,69.6
4431,2014,8,18,NRMN,69.44
4432,2014,8,19,NRMN,70.14
4433,2014,8,20,NRMN,74.46
4434,2014,8,21,NRMN,76.66
4435,2014,8,22,NRMN,77.86
4436,2014,8,23,NRMN,73.81
4437,2014,8,24,NRMN,74.16
4438,2014,8,25,NRMN,74.77
4439,2014,8,26,NRMN,75.81
4440,2014,8,27,NRMN,71.44
4441,2014,8,28,NRMN,69.17
4442,2014,8,29,NRMN,66.63
4443,2014,8,30,NRMN,67.78
4444,2014,8,31,NRMN,71.78
4445,2014,9,1,NRMN,76.42
4446,2014,9,2,NRMN,77.45
4447,2014,9,3,NRMN,75.07
4448,2014,9,4,NRMN,75.25
4449,2014,9,5,NRMN,66.6
4450,2014,9,6,NRMN,62.13
4451,2014,9,7,NRMN,59.67
4452,2014,9,8,NRMN,69.15
4453,2014,9,9,NRMN,74.75
4454,2014,9,10,NRMN,67.62
4455,2014,9,11,NRMN,63.54
4456,2014,9,12,NRMN,52.61
4457,2014,9,13,NRMN,47.91
4458,2014,9,14,NRMN,55.6
4459,2014,9,15,NRMN,66.87
4460,2014,9,16,NRMN,67.6
